merchant_id,snapshot_month,risk_score,risk_band
M00621,2026-03-01,0.2303,Low
M00621,2026-04-01,0.1025,Low
M00621,2026-05-01,0.2226,Low
M00621,2026-06-01,0.1576,Low
M00622,2026-01-01,0.2598,Low
M00622,2026-02-01,0.18,Low
M00622,2026-03-01,0.3025,Low
M00622,2026-04-01,0.1913,Low
M00622,2026-05-01,0.1436,Low
M00622,2026-06-01,0.1912,Low
M00623,2026-01-01,0.1662,Low
M00623,2026-02-01,0.2454,Low
M00623,2026-03-01,0.3374,Low
M00623,2026-04-01,0.3001,Low
M00623,2026-05-01,0.2754,Low
M00623,2026-06-01,0.2876,Low
M00624,2026-01-01,0.2407,Low
M00624,2026-02-01,0.2316,Low
M00624,2026-03-01,0.2332,Low
M00624,2026-04-01,0.2629,Low
M00624,2026-05-01,0.2113,Low
M00624,2026-06-01,0.1101,Low
M00625,2026-01-01,0.3023,Low
M00625,2026-02-01,0.2282,Low
M00625,2026-03-01,0.4392,Medium
M00625,2026-04-01,0.3272,Low
M00625,2026-05-01,0.2801,Low
M00625,2026-06-01,0.1533,Low
M00626,2026-01-01,0.6441,Medium
M00626,2026-02-01,0.5187,Medium
M00626,2026-03-01,0.5448,Medium
M00626,2026-04-01,0.545,Medium
M00626,2026-05-01,0.6422,Medium
M00626,2026-06-01,0.6328,Medium
M00627,2026-01-01,0.4774,Medium
M00627,2026-02-01,0.3742,Medium
M00627,2026-03-01,0.6216,Medium
M00627,2026-04-01,0.6394,Medium
M00627,2026-05-01,0.5516,Medium
M00627,2026-05-01,0.575,Medium
M00627,2026-06-01,0.6496,Medium
M00628,2026-01-01,0.1318,Low
M00628,2026-02-01,0.34,Low
M00628,2026-03-01,0.2335,Low
M00628,2026-04-01,0.3322,Low
M00628,2026-05-01,0.0645,Low
M00628,2026-06-01,0.3592,Medium
M00629,2026-01-01,0.2142,Low
M00629,2026-02-01,0.0801,Low
M00629,2026-03-01,0.2169,Low
M00629,2026-04-01,0.1842,Low
M00629,2026-05-01,0.399,Medium
M00629,2026-05-01,0.3911,Medium
M00629,2026-06-01,0.3585,Medium
M00630,2026-01-01,0.1668,Low
M00630,2026-02-01,0.2488,Low
M00630,2026-03-01,0.0125,Low
M00630,2026-04-01,0.0954,Low
M00630,2026-05-01,0.3542,Medium
M00630,2026-06-01,0.2327,Low
M00631,2026-01-01,0.7992,High
M00631,2026-02-01,0.797,High
M00631,2026-03-01,0.7783,High
M00631,2026-04-01,0.8082,High
M00631,2026-05-01,0.7483,High
M00631,2026-06-01,0.9129,High
M00632,2026-01-01,0.1947,Low
M00632,2026-02-01,0.2235,Low
M00632,2026-03-01,0.1907,Low
M00632,2026-04-01,0.0764,Low
M00632,2026-05-01,0.253,Low
M00632,2026-06-01,0.2142,Low
M00633,2026-01-01,0.4947,Medium
M00633,2026-02-01,0.5361,Medium
M00633,2026-03-01,0.3338,Low
M00633,2026-04-01,0.5542,Medium
M00633,2026-04-01,0.5422,Medium
M00633,2026-05-01,0.6149,Medium
M00633,2026-06-01,0.7126,High
M00634,2026-01-01,0.2454,Low
M00634,2026-02-01,0.3397,Low
M00634,2026-03-01,0.1183,Low
M00634,2026-04-01,0.3502,Medium
M00634,2026-05-01,0.142,Low
M00634,2026-06-01,0.3369,Low
M00635,2026-01-01,0.2538,Low
M00635,2026-02-01,0.1194,Low
M00635,2026-03-01,0.1501,Low
M00635,2026-04-01,0.2276,Low
M00635,2026-05-01,0.3055,Low
M00635,2026-06-01,0.2954,Low
M00636,2026-01-01,0.6685,Medium
M00636,2026-02-01,0.8193,High
M00636,2026-03-01,0.7958,High
M00636,2026-04-01,0.7924,High
M00636,2026-05-01,0.7028,High
M00636,2026-06-01,0.8565,High
M00637,2026-01-01,0.2374,Low
M00637,2026-02-01,0.0976,Low
M00637,2026-03-01,0.0847,Low
M00637,2026-04-01,0.3005,Low
M00637,2026-05-01,0.1942,Low
M00637,2026-06-01,0.2139,Low
M00638,2026-01-01,0.4541,Medium
M00638,2026-02-01,0.5348,Medium
M00638,2026-03-01,0.5237,Medium
M00638,2026-04-01,0.6458,Medium
M00638,2026-05-01,0.5562,Medium
M00638,2026-06-01,0.5123,Medium
M00639,2026-01-01,0.6034,Medium
M00639,2026-02-01,0.6068,Medium
M00639,2026-03-01,0.5454,Medium
M00639,2026-04-01,0.5698,Medium
M00639,2026-05-01,0.4967,Medium
M00639,2026-06-01,0.5499,Medium
M00640,2026-01-01,0.55,Medium
M00640,2026-02-01,0.6498,Medium
M00640,2026-02-01,0.6673,Medium
M00640,2026-03-01,0.4837,Medium
M00640,2026-04-01,0.4396,Medium
M00640,2026-05-01,0.5712,Medium
M00640,2026-06-01,0.4029,Medium
M00641,2026-01-01,0.4153,Medium
M00641,2026-02-01,0.4171,Medium
M00641,2026-03-01,0.5682,Medium
M00641,2026-04-01,0.5464,Medium
M00641,2026-05-01,0.5481,Medium
M00641,2026-06-01,0.5607,Medium
M00642,2026-01-01,0.4687,Medium
M00642,2026-02-01,0.3627,Medium
M00642,2026-02-01,0.4008,Medium
M00642,2026-03-01,0.4721,Medium
M00642,2026-04-01,0.5723,Medium
M00642,2026-05-01,0.4602,Medium
M00642,2026-06-01,0.5789,Medium
M00643,2026-01-01,0.3223,Low
M00643,2026-02-01,0.1432,Low
M00643,2026-03-01,0.2728,Low
M00643,2026-04-01,0.341,Low
M00643,2026-05-01,0.2912,Low
M00643,2026-06-01,0.1217,Low
M00644,2026-01-01,0.7805,High
M00644,2026-02-01,0.9025,High
M00644,2026-03-01,0.7009,High
M00644,2026-04-01,0.8,High
M00644,2026-05-01,0.6922,High
M00644,2026-06-01,0.7943,High
M00645,2026-01-01,0.7799,High
M00645,2026-02-01,0.7396,High
M00645,2026-03-01,0.7037,High
M00645,2026-04-01,0.8301,High
M00645,2026-05-01,0.8516,High
M00645,2026-06-01,0.7451,High
M00646,2026-01-01,0.2556,Low
M00646,2026-02-01,0.0984,Low
M00646,2026-03-01,0.3624,Medium
M00646,2026-04-01,0.2648,Low
M00646,2026-05-01,0.4076,Medium
M00646,2026-06-01,0.3258,Low
M00647,2026-01-01,0.2905,Low
M00647,2026-02-01,0.2587,Low
M00647,2026-03-01,0.2185,Low
M00647,2026-04-01,0.2844,Low
M00647,2026-04-01,0.3037,Low
M00647,2026-05-01,0.1729,Low
M00647,2026-06-01,0.3236,Low
M00648,2026-01-01,0.2505,Low
M00648,2026-02-01,0.2486,Low
M00648,2026-03-01,0.2667,Low
M00648,2026-04-01,0.1804,Low
M00648,2026-05-01,0.2706,Low
M00648,2026-06-01,0.3555,Medium
M00649,2026-01-01,0.1791,Low
M00649,2026-02-01,0.2414,Low
M00649,2026-02-01,0.2155,Low
M00649,2026-03-01,0.2521,Low
M00649,2026-04-01,0.168,Low
M00649,2026-05-01,0.3459,Low
M00649,2026-06-01,0.2745,Low
M00650,2026-01-01,0.2943,Low
M00650,2026-02-01,0.1869,Low
M00650,2026-02-01,0.1705,Low
M00650,2026-03-01,0.0106,Low
M00650,2026-04-01,0.3542,Medium
M00650,2026-05-01,0.2495,Low
M00650,2026-06-01,0.2464,Low
M00651,2026-01-01,0.121,Low
M00651,2026-02-01,0.2459,Low
M00651,2026-03-01,0.0633,Low
M00651,2026-04-01,0.1942,Low
M00651,2026-05-01,0.1315,Low
M00651,2026-06-01,0.1377,Low
M00652,2026-01-01,0.5593,Medium
M00652,2026-02-01,0.4269,Medium
M00652,2026-03-01,0.4957,Medium
M00652,2026-04-01,0.4586,Medium
M00652,2026-05-01,0.5399,Medium
M00652,2026-06-01,0.5692,Medium
M00653,2026-01-01,0.2239,Low
M00653,2026-02-01,0.2394,Low
M00653,2026-03-01,0.3483,Low
M00653,2026-04-01,0.051,Low
M00653,2026-05-01,0.3717,Medium
M00653,2026-06-01,0.3706,Medium
M00654,2026-01-01,0.5158,Medium
M00654,2026-02-01,0.3358,Low
M00654,2026-03-01,0.4387,Medium
M00654,2026-04-01,0.6487,Medium
M00654,2026-05-01,0.5217,Medium
M00654,2026-06-01,0.4762,Medium
M00655,2026-01-01,0.5264,Medium
M00655,2026-02-01,0.532,Medium
M00655,2026-03-01,0.5917,Medium
M00655,2026-04-01,0.6527,Medium
M00655,2026-05-01,0.5422,Medium
M00655,2026-06-01,0.6392,Medium
M00656,2026-01-01,0.0997,Low
M00656,2026-02-01,0.2657,Low
M00656,2026-03-01,0.3619,Medium
M00656,2026-04-01,0.2525,Low
M00656,2026-05-01,0.1613,Low
M00656,2026-06-01,0.2365,Low
M00657,2026-01-01,0.36,Medium
M00657,2026-02-01,0.285,Low
M00657,2026-03-01,0.3134,Low
M00657,2026-04-01,0.1806,Low
M00657,2026-05-01,0.2425,Low
M00657,2026-06-01,0.4017,Medium
M00658,2026-01-01,0.528,Medium
M00658,2026-02-01,0.4983,Medium
M00658,2026-03-01,0.573,Medium
M00658,2026-04-01,0.4136,Medium
M00658,2026-05-01,0.5871,Medium
M00658,2026-06-01,0.5406,Medium
M00659,2026-01-01,0.7873,High
M00659,2026-02-01,0.7487,High
M00659,2026-03-01,0.7048,High
M00659,2026-04-01,0.6661,Medium
M00659,2026-05-01,0.6982,High
M00659,2026-06-01,0.8203,High
M00660,2026-01-01,0.5919,Medium
M00660,2026-02-01,0.6413,Medium
M00660,2026-03-01,0.5269,Medium
M00660,2026-04-01,0.5665,Medium
M00660,2026-05-01,0.4343,Medium
M00660,2026-06-01,0.6804,High
M00661,2026-01-01,0.5853,Medium
M00661,2026-02-01,0.5047,Medium
M00661,2026-03-01,0.5184,Medium
M00661,2026-04-01,0.62,Medium
M00661,2026-05-01,0.5993,Medium
M00661,2026-06-01,0.492,Medium
M00662,2026-01-01,0.5117,Medium
M00662,2026-02-01,0.5494,Medium
M00662,2026-03-01,0.4969,Medium
M00662,2026-04-01,0.678,High
M00662,2026-05-01,0.5661,Medium
M00662,2026-06-01,0.4942,Medium
M00663,2026-01-01,0.2035,Low
M00663,2026-02-01,0.2639,Low
M00663,2026-03-01,0.1648,Low
M00663,2026-04-01,0.3361,Low
M00663,2026-05-01,0.3075,Low
M00663,2026-06-01,0.189,Low
M00664,2026-01-01,0.1749,Low
M00664,2026-02-01,0.2528,Low
M00664,2026-03-01,0.1318,Low
M00664,2026-04-01,0.2439,Low
M00664,2026-05-01,0.2454,Low
M00664,2026-06-01,0.3354,Low
M00665,2026-01-01,0.1813,Low
M00665,2026-02-01,0.3673,Medium
M00665,2026-03-01,0.1553,Low
M00665,2026-04-01,0.2097,Low
M00665,2026-05-01,0.3895,Medium
M00665,2026-06-01,0.1121,Low
M00666,2026-01-01,0.5247,Medium
M00666,2026-02-01,0.5412,Medium
M00666,2026-03-01,0.5951,Medium
M00666,2026-04-01,0.5832,Medium
M00666,2026-05-01,0.41,Medium
M00666,2026-06-01,0.5009,Medium
M00667,2026-01-01,0.2881,Low
M00667,2026-02-01,0.1257,Low
M00667,2026-03-01,0.3037,Low
M00667,2026-04-01,0.1101,Low
M00667,2026-05-01,0.3555,Medium
M00667,2026-06-01,0.2836,Low
M00668,2026-01-01,0.5735,Medium
M00668,2026-02-01,0.4063,Medium
M00668,2026-03-01,0.5986,Medium
M00668,2026-04-01,0.4702,Medium
M00668,2026-05-01,0.5014,Medium
M00668,2026-06-01,0.5558,Medium
M00669,2026-01-01,0.2892,Low
M00669,2026-02-01,0.2291,Low
M00669,2026-03-01,0.1252,Low
M00669,2026-04-01,0.3169,Low
M00669,2026-05-01,0.3352,Low
M00669,2026-06-01,0.3101,Low
M00670,2026-01-01,0.2141,Low
M00670,2026-02-01,0.1217,Low
M00670,2026-03-01,0.1691,Low
M00670,2026-04-01,0.3203,Low
M00670,2026-05-01,0.2339,Low
M00670,2026-06-01,0.1121,Low
M00671,2026-01-01,0.5163,Medium
M00671,2026-02-01,0.5992,Medium
M00671,2026-03-01,0.5607,Medium
M00671,2026-04-01,0.6406,Medium
M00671,2026-05-01,0.4508,Medium
M00671,2026-06-01,0.6103,Medium
M00672,2026-01-01,0.581,Medium
M00672,2026-02-01,0.6264,Medium
M00672,2026-03-01,0.4339,Medium
M00672,2026-04-01,0.5087,Medium
M00672,2026-05-01,0.6863,High
M00672,2026-06-01,0.5545,Medium
M00673,2026-01-01,0.1662,Low
M00673,2026-02-01,0.2771,Low
M00673,2026-03-01,0.3893,Medium
M00673,2026-04-01,0.2899,Low
M00673,2026-05-01,0.3132,Low
M00673,2026-06-01,0.1601,Low
M00674,2026-01-01,0.6865,High
M00674,2026-02-01,0.7592,High
M00674,2026-03-01,0.7858,High
M00674,2026-04-01,0.7853,High
M00674,2026-05-01,0.9329,High
M00674,2026-06-01,0.6491,Medium
M00675,2026-01-01,0.197,Low
M00675,2026-02-01,0.2195,Low
M00675,2026-03-01,0.3042,Low
M00675,2026-04-01,0.1742,Low
M00675,2026-05-01,0.2897,Low
M00675,2026-06-01,0.0563,Low
M00676,2026-01-01,0.5041,Medium
M00676,2026-02-01,0.5764,Medium
M00676,2026-03-01,0.2399,Low
M00676,2026-04-01,0.5671,Medium
M00676,2026-05-01,0.5251,Medium
M00676,2026-06-01,0.414,Medium
M00677,2026-01-01,0.8776,High
M00677,2026-02-01,0.8235,High
M00677,2026-03-01,0.8094,High
M00677,2026-04-01,0.908,High
M00677,2026-05-01,0.7661,High
M00677,2026-06-01,0.7994,High
M00678,2026-01-01,0.2132,Low
M00678,2026-02-01,0.2191,Low
M00678,2026-03-01,0.3414,Low
M00678,2026-04-01,0.3889,Medium
M00678,2026-05-01,0.2913,Low
M00678,2026-06-01,0.2696,Low
M00679,2026-01-01,0.5094,Medium
M00679,2026-02-01,0.4211,Medium
M00679,2026-03-01,0.459,Medium
M00679,2026-04-01,0.5984,Medium
M00679,2026-05-01,0.624,Medium
M00679,2026-06-01,0.6564,Medium
M00680,2026-01-01,0.5529,Medium
M00680,2026-02-01,0.6224,Medium
M00680,2026-03-01,0.3707,Medium
M00680,2026-04-01,0.4413,Medium
M00680,2026-05-01,0.4943,Medium
M00680,2026-06-01,0.48,Medium
M00681,2026-01-01,0.2035,Low
M00681,2026-02-01,0.434,Medium
M00681,2026-03-01,0.1449,Low
M00681,2026-04-01,0.1716,Low
M00681,2026-05-01,0.4144,Medium
M00681,2026-06-01,0.1992,Low
M00682,2026-01-01,0.4716,Medium
M00682,2026-02-01,0.6677,Medium
M00682,2026-03-01,0.5753,Medium
M00682,2026-04-01,0.6919,High
M00682,2026-05-01,0.3542,Medium
M00682,2026-06-01,0.4809,Medium
M00683,2026-01-01,0.535,Medium
M00683,2026-02-01,0.4847,Medium
M00683,2026-03-01,0.4066,Medium
M00683,2026-04-01,0.4491,Medium
M00683,2026-05-01,0.5273,Medium
M00683,2026-06-01,0.5228,Medium
M00684,2026-01-01,0.5313,Medium
M00684,2026-02-01,0.4416,Medium
M00684,2026-03-01,0.4829,Medium
M00684,2026-04-01,0.5739,Medium
M00684,2026-05-01,0.4672,Medium
M00684,2026-06-01,0.4915,Medium
M00685,2026-01-01,0.3312,Low
M00685,2026-02-01,0.4413,Medium
M00685,2026-03-01,0.4987,Medium
M00685,2026-04-01,0.5369,Medium
M00685,2026-05-01,0.588,Medium
M00685,2026-06-01,0.3473,Low
M00686,2026-01-01,0.1966,Low
M00686,2026-02-01,0.2678,Low
M00686,2026-03-01,0.2869,Low
M00686,2026-04-01,0.1732,Low
M00686,2026-05-01,0.2885,Low
M00686,2026-06-01,0.1768,Low
M00687,2026-01-01,0.1598,Low
M00687,2026-02-01,0.2358,Low
M00687,2026-03-01,0.2411,Low
M00687,2026-04-01,0.2029,Low
M00687,2026-05-01,0.2536,Low
M00687,2026-06-01,0.0339,Low
M00688,2026-01-01,0.1903,Low
M00688,2026-02-01,0.2474,Low
M00688,2026-03-01,0.1484,Low
M00688,2026-04-01,0.2934,Low
M00688,2026-05-01,0.0202,Low
M00688,2026-06-01,0.2125,Low
M00689,2026-01-01,0.4601,Medium
M00689,2026-02-01,0.4878,Medium
M00689,2026-03-01,0.4079,Medium
M00689,2026-04-01,0.5668,Medium
M00689,2026-05-01,0.5743,Medium
M00689,2026-06-01,0.5997,Medium
M00690,2026-01-01,0.8716,High
M00690,2026-02-01,0.7022,High
M00690,2026-03-01,0.7706,High
M00690,2026-04-01,0.9542,High
M00690,2026-05-01,0.7925,High
M00690,2026-06-01,0.7201,High
M00691,2026-01-01,0.3299,Low
M00691,2026-02-01,0.34,Low
M00691,2026-03-01,0.1458,Low
M00691,2026-04-01,0.3244,Low
M00691,2026-05-01,0.2176,Low
M00691,2026-06-01,0.1963,Low
M00692,2026-01-01,0.2657,Low
M00692,2026-02-01,0.2032,Low
M00692,2026-03-01,0.3664,Medium
M00692,2026-04-01,0.2982,Low
M00692,2026-05-01,0.2501,Low
M00692,2026-06-01,0.2942,Low
M00693,2026-01-01,0.3366,Low
M00693,2026-02-01,0.1103,Low
M00693,2026-03-01,0.0475,Low
M00693,2026-04-01,0.2466,Low
M00693,2026-05-01,0.2996,Low
M00693,2026-06-01,0.2677,Low
M00694,2026-01-01,0.1037,Low
M00694,2026-02-01,0.1984,Low
M00694,2026-03-01,0.3574,Medium
M00694,2026-04-01,0.2614,Low
M00694,2026-05-01,0.2252,Low
M00694,2026-06-01,0.2133,Low
M00695,2026-01-01,0.2911,Low
M00695,2026-02-01,0.2182,Low
M00695,2026-03-01,0.2429,Low
M00695,2026-04-01,0.3607,Medium
M00695,2026-05-01,0.4109,Medium
M00695,2026-06-01,0.3282,Low
M00696,2026-01-01,0.3803,Medium
M00696,2026-02-01,0.6016,Medium
M00696,2026-03-01,0.4423,Medium
M00696,2026-04-01,0.6931,High
M00696,2026-05-01,0.5523,Medium
M00696,2026-06-01,0.4697,Medium
M00697,2026-01-01,0.1816,Low
M00697,2026-02-01,0.2491,Low
M00697,2026-03-01,0.1524,Low
M00697,2026-04-01,0.1896,Low
M00697,2026-05-01,0.2603,Low
M00697,2026-06-01,0.261,Low
M00698,2026-01-01,0.449,Medium
M00698,2026-02-01,0.4449,Medium
M00698,2026-03-01,0.5863,Medium
M00698,2026-04-01,0.3722,Medium
M00698,2026-05-01,0.5029,Medium
M00698,2026-06-01,0.438,Medium
M00699,2026-01-01,0.3938,Medium
M00699,2026-02-01,0.3997,Medium
M00699,2026-03-01,0.5994,Medium
M00699,2026-04-01,0.4244,Medium
M00699,2026-05-01,0.485,Medium
M00699,2026-06-01,0.4474,Medium
M00700,2026-01-01,0.6127,Medium
M00700,2026-02-01,0.5145,Medium
M00700,2026-03-01,0.4156,Medium
M00700,2026-04-01,0.5061,Medium
M00700,2026-05-01,0.5091,Medium
M00700,2026-06-01,0.4739,Medium
M00701,2026-01-01,0.3114,Low
M00701,2026-02-01,0.2276,Low
M00701,2026-03-01,0.2471,Low
M00701,2026-04-01,0.3361,Low
M00701,2026-05-01,0.3352,Low
M00701,2026-06-01,0.3113,Low
M00701,2026-06-01,0.2568,Low
M00702,2026-01-01,0.5306,Medium
M00702,2026-02-01,0.7632,High
M00702,2026-03-01,0.5115,Medium
M00702,2026-04-01,0.6401,Medium
M00702,2026-05-01,0.6136,Medium
M00702,2026-06-01,0.4841,Medium
M00703,2026-01-01,0.2082,Low
M00703,2026-02-01,0.151,Low
M00703,2026-03-01,0.178,Low
M00703,2026-04-01,0.2967,Low
M00703,2026-05-01,0.2141,Low
M00703,2026-06-01,0.2692,Low
M00704,2026-01-01,0.7456,High
M00704,2026-01-01,0.779,High
M00704,2026-02-01,0.7914,High
M00704,2026-03-01,0.7575,High
M00704,2026-04-01,0.7436,High
M00704,2026-05-01,0.6255,Medium
M00704,2026-06-01,0.8848,High
M00704,2026-06-01,0.8481,High
M00705,2026-01-01,0.6446,Medium
M00705,2026-02-01,0.5676,Medium
M00705,2026-03-01,0.5305,Medium
M00705,2026-04-01,0.5699,Medium
M00705,2026-05-01,0.4611,Medium
M00705,2026-06-01,0.5779,Medium
M00706,2026-01-01,0.5754,Medium
M00706,2026-02-01,0.4889,Medium
M00706,2026-03-01,0.561,Medium
M00706,2026-04-01,0.5635,Medium
M00706,2026-05-01,0.4411,Medium
M00706,2026-06-01,0.5448,Medium
M00707,2026-01-01,0.6063,Medium
M00707,2026-02-01,0.5968,Medium
M00707,2026-03-01,0.5892,Medium
M00707,2026-04-01,0.4998,Medium
M00707,2026-05-01,0.4847,Medium
M00707,2026-06-01,0.5925,Medium
M00708,2026-01-01,0.2062,Low
M00708,2026-02-01,0.256,Low
M00708,2026-03-01,0.1241,Low
M00708,2026-04-01,0.2868,Low
M00708,2026-05-01,0.3286,Low
M00708,2026-06-01,0.2222,Low
M00709,2026-01-01,0.5287,Medium
M00709,2026-02-01,0.3593,Medium
M00709,2026-03-01,0.4902,Medium
M00709,2026-04-01,0.4871,Medium
M00709,2026-05-01,0.5929,Medium
M00709,2026-06-01,0.4927,Medium
M00710,2026-01-01,0.6759,High
M00710,2026-02-01,0.8492,High
M00710,2026-03-01,0.6261,Medium
M00710,2026-04-01,0.7563,High
M00710,2026-05-01,0.8192,High
M00710,2026-06-01,0.6746,High
M00711,2026-01-01,0.1617,Low
M00711,2026-02-01,0.2274,Low
M00711,2026-03-01,0.0792,Low
M00711,2026-03-01,0.1141,Low
M00711,2026-04-01,0.1703,Low
M00711,2026-05-01,0.3461,Low
M00711,2026-06-01,0.2359,Low
M00712,2026-01-01,0.5519,Medium
M00712,2026-02-01,0.6166,Medium
M00712,2026-03-01,0.6758,High
M00712,2026-04-01,0.4316,Medium
M00712,2026-05-01,0.6206,Medium
M00712,2026-06-01,0.6255,Medium
M00713,2026-01-01,0.3685,Medium
M00713,2026-02-01,0.2399,Low
M00713,2026-03-01,0.1899,Low
M00713,2026-04-01,0.3177,Low
M00713,2026-05-01,0.31,Low
M00713,2026-06-01,0.2817,Low
M00714,2026-01-01,0.6132,Medium
M00714,2026-01-01,0.6239,Medium
M00714,2026-02-01,0.6661,Medium
M00714,2026-03-01,0.5495,Medium
M00714,2026-04-01,0.481,Medium
M00714,2026-05-01,0.5416,Medium
M00714,2026-06-01,0.4968,Medium
M00715,2026-01-01,0.3809,Medium
M00715,2026-02-01,0.2213,Low
M00715,2026-03-01,0.1817,Low
M00715,2026-04-01,0.3188,Low
M00715,2026-05-01,0.1865,Low
M00715,2026-06-01,0.2334,Low
M00716,2026-01-01,0.3011,Low
M00716,2026-02-01,0.226,Low
M00716,2026-03-01,0.0521,Low
M00716,2026-04-01,0.3286,Low
M00716,2026-05-01,0.1338,Low
M00716,2026-06-01,0.2701,Low
M00717,2026-01-01,0.1383,Low
M00717,2026-02-01,0.2883,Low
M00717,2026-03-01,0.2963,Low
M00717,2026-04-01,0.2547,Low
M00717,2026-05-01,0.2576,Low
M00717,2026-06-01,0.1194,Low
M00718,2026-01-01,0.3124,Low
M00718,2026-02-01,0.2002,Low
M00718,2026-03-01,0.1032,Low
M00718,2026-04-01,0.1924,Low
M00718,2026-05-01,0.4448,Medium
M00718,2026-06-01,0.2786,Low
M00719,2026-01-01,0.6484,Medium
M00719,2026-02-01,0.579,Medium
M00719,2026-03-01,0.5608,Medium
M00719,2026-04-01,0.5962,Medium
M00719,2026-05-01,0.4633,Medium
M00719,2026-06-01,0.502,Medium
M00720,2026-01-01,0.1844,Low
M00720,2026-02-01,0.3093,Low
M00720,2026-03-01,0.1996,Low
M00720,2026-04-01,0.1947,Low
M00720,2026-05-01,0.3108,Low
M00720,2026-06-01,0.2384,Low
M00721,2026-01-01,0.5297,Medium
M00721,2026-02-01,0.8235,High
M00721,2026-03-01,0.4672,Medium
M00721,2026-04-01,0.4822,Medium
M00721,2026-05-01,0.69,High
M00721,2026-06-01,0.4973,Medium
M00722,2026-01-01,0.5017,Medium
M00722,2026-02-01,0.5858,Medium
M00722,2026-03-01,0.5793,Medium
M00722,2026-04-01,0.4743,Medium
M00722,2026-05-01,0.5395,Medium
M00722,2026-06-01,0.5007,Medium
M00723,2026-01-01,0.2265,Low
M00723,2026-02-01,0.1669,Low
M00723,2026-03-01,0.2804,Low
M00723,2026-04-01,0.2879,Low
M00723,2026-05-01,0.1994,Low
M00723,2026-06-01,0.3146,Low
M00724,2026-01-01,0.1289,Low
M00724,2026-02-01,0.1786,Low
M00724,2026-03-01,0.2036,Low
M00724,2026-04-01,0.1371,Low
M00724,2026-05-01,0.1853,Low
M00724,2026-06-01,0.199,Low
M00725,2026-01-01,0.6931,High
M00725,2026-02-01,0.7229,High
M00725,2026-03-01,0.8254,High
M00725,2026-04-01,0.6372,Medium
M00725,2026-05-01,0.7755,High
M00725,2026-06-01,0.6466,Medium
M00726,2026-01-01,0.5356,Medium
M00726,2026-02-01,0.7037,High
M00726,2026-03-01,0.3875,Medium
M00726,2026-04-01,0.578,Medium
M00726,2026-05-01,0.5787,Medium
M00726,2026-06-01,0.5455,Medium
M00727,2026-01-01,0.064,Low
M00727,2026-02-01,0.2499,Low
M00727,2026-03-01,0.1692,Low
M00727,2026-04-01,0.2636,Low
M00727,2026-05-01,0.1143,Low
M00727,2026-06-01,0.2978,Low
M00728,2026-01-01,0.1723,Low
M00728,2026-02-01,0.2144,Low
M00728,2026-03-01,0.1098,Low
M00728,2026-04-01,0.2483,Low
M00728,2026-05-01,0.3081,Low
M00728,2026-06-01,0.212,Low
M00728,2026-06-01,0.2056,Low
M00729,2026-01-01,0.7095,High
M00729,2026-02-01,0.714,High
M00729,2026-03-01,0.8397,High
M00729,2026-04-01,0.7487,High
M00729,2026-05-01,0.7083,High
M00729,2026-06-01,0.5943,Medium
M00730,2026-01-01,0.2743,Low
M00730,2026-02-01,0.25,Low
M00730,2026-03-01,0.1849,Low
M00730,2026-04-01,0.1338,Low
M00730,2026-05-01,0.1659,Low
M00730,2026-06-01,0.3555,Medium
M00731,2026-01-01,0.5528,Medium
M00731,2026-02-01,0.6167,Medium
M00731,2026-03-01,0.6156,Medium
M00731,2026-04-01,0.5725,Medium
M00731,2026-05-01,0.4871,Medium
M00731,2026-06-01,0.5233,Medium
M00732,2026-01-01,0.2261,Low
M00732,2026-02-01,0.2956,Low
M00732,2026-03-01,0.2097,Low
M00732,2026-04-01,0.3372,Low
M00732,2026-05-01,0.3479,Low
M00732,2026-06-01,0.2357,Low
M00733,2026-01-01,0.188,Low
M00733,2026-02-01,0.186,Low
M00733,2026-03-01,0.2999,Low
M00733,2026-04-01,0.1622,Low
M00733,2026-05-01,0.2436,Low
M00733,2026-06-01,0.2857,Low
M00734,2026-01-01,0.4854,Medium
M00734,2026-02-01,0.5473,Medium
M00734,2026-03-01,0.4283,Medium
M00734,2026-04-01,0.5956,Medium
M00734,2026-05-01,0.5683,Medium
M00734,2026-06-01,0.6573,Medium
M00735,2026-01-01,0.1657,Low
M00735,2026-02-01,0.1881,Low
M00735,2026-03-01,0.277,Low
M00735,2026-04-01,0.3024,Low
M00735,2026-05-01,0.1339,Low
M00735,2026-06-01,0.2615,Low
M00736,2026-01-01,0.2399,Low
M00736,2026-02-01,0.1498,Low
M00736,2026-03-01,0.1782,Low
M00736,2026-04-01,0.3581,Medium
M00736,2026-05-01,0.2035,Low
M00736,2026-06-01,0.1891,Low
M00737,2026-01-01,0.3118,Low
M00737,2026-02-01,0.1986,Low
M00737,2026-03-01,0.1604,Low
M00737,2026-04-01,0.2749,Low
M00737,2026-05-01,0.3396,Low
M00737,2026-06-01,0.3554,Medium
M00738,2026-01-01,0.4306,Medium
M00738,2026-02-01,0.601,Medium
M00738,2026-03-01,0.5361,Medium
M00738,2026-04-01,0.4371,Medium
M00738,2026-05-01,0.6384,Medium
M00738,2026-06-01,0.4606,Medium
M00739,2026-01-01,0.2938,Low
M00739,2026-02-01,0.2073,Low
M00739,2026-03-01,0.1389,Low
M00739,2026-04-01,0.2526,Low
M00739,2026-05-01,0.4251,Medium
M00739,2026-06-01,0.3571,Medium
