settlement_id,transaction_id,settlement_amount,settlement_currency,fee_amount,settlement_status,settlement_date
SET00033893,T00039445,2545.6,INR,7.72,SETTLED,2026-02-22
SET00033894,T00039446,4159.92,INR,12.88,SETTLED,2026-06-19
SET00033895,T00039447,82.82,AED,0.32,SETTLED,2026-04-29
SET00033896,T00039448,544.39,INR,0.74,SETTLED,2026-06-07
SET00033897,T00039449,2793.12,INR,8.47,SETTLED,2026-06-04
SET00033898,T00039451,2519.45,INR,4.35,EXCEPTION,2026-06-18
SET00033899,T00039452,205.94,AED,0.49,SETTLED,2026-06-03
SET00033900,T00039453,61.03,AED,0.24,SETTLED,2026-03-10
SET00033901,T00039455,1139.47,INR,3.35,SETTLED,2026-01-22
SET00033902,T00039456,87.48,AED,0.19,PENDING,2026-01-28
SET00033903,T00039457,14.43,SGD,0.12,SETTLED,2026-02-24
SET00033904,T00039458,2100.71,INR,3.25,SETTLED,2026-01-03
SET00033905,T00039459,23.99,SGD,0.1,SETTLED,2026-03-20
SET00033906,T00039460,1454.47,INR,4.02,EXCEPTION,2026-06-21
SET00033907,T00039460,1454.47,INR,3.04,EXCEPTION,2026-06-25
SET00033908,T00039461,57.61,SGD,0.19,SETTLED,2026-05-01
SET00033909,T00039462,65.31,SGD,0.19,SETTLED,2026-05-06
SET00033910,T00039463,101.74,AED,0.2,SETTLED,2026-03-04
SET00033911,T00039464,8516.39,INR,15.67,SETTLED,2026-03-03
SET00033912,T00039465,4141.85,INR,7.34,SETTLED,2026-04-01
SET00033913,T00039466,72.64,AED,0.21,SETTLED,2026-03-11
SET00033914,T00039467,2500.26,INR,7.01,SETTLED,2026-06-14
SET00033915,T00039468,3204.24,INR,7.04,SETTLED,2026-02-20
SET00033916,T00039471,109.51,SGD,0.16,SETTLED,2026-05-22
SET00033917,T00039472,65.42,SGD,0.21,SETTLED,2026-06-14
SET00033918,T00039475,62.75,AED,0.2,SETTLED,2026-04-20
SET00033919,T00039476,4091.86,INR,10.04,SETTLED,2026-04-01
SET00033920,T00039477,2129.82,INR,6.72,SETTLED,2026-06-10
SET00033921,T00039477,2129.82,INR,5.05,SETTLED,2026-06-09
SET00033922,T00039478,856.99,INR,2.34,SETTLED,2026-01-09
SET00033923,T00039479,56.82,SGD,0.2,SETTLED,2026-03-18
SET00033924,T00039480,5025.89,INR,7.88,SETTLED,2026-06-11
SET00033925,T00039481,2625.71,INR,6.0,SETTLED,2026-06-17
SET00033926,T00039483,18.82,SGD,0.13,EXCEPTION,2026-03-27
SET00033927,T00039484,26.09,SGD,0.09,SETTLED,2026-06-08
SET00033928,T00039487,3962.63,INR,8.09,SETTLED,2026-01-28
SET00033929,T00039488,1399.33,INR,3.56,SETTLED,2026-02-05
SET00033930,T00039489,37.9,SGD,0.09,SETTLED,2026-05-07
SET00033931,T00039491,1562.63,INR,4.02,SETTLED,2026-05-21
SET00033932,T00039492,4431.38,INR,9.8,SETTLED,2026-03-25
SET00033933,T00039493,73.77,SGD,0.2,SETTLED,2026-01-22
SET00033934,T00039493,73.77,SGD,0.31,SETTLED,2026-01-21
SET00033935,T00039494,2405.74,INR,5.56,SETTLED,2026-03-15
SET00033936,T00039495,1887.68,INR,4.18,SETTLED,2026-04-05
SET00033937,T00039497,18.45,SGD,0.13,SETTLED,2026-04-25
SET00033938,T00039498,115.89,AED,0.26,SETTLED,2026-04-24
SET00033939,T00039499,19813.38,INR,40.71,EXCEPTION,2026-03-26
SET00033940,T00039500,24.2,SGD,0.13,SETTLED,2026-06-20
SET00033941,T00039501,890.7,AED,1.16,SETTLED,2026-02-27
SET00033942,T00039502,219.19,AED,0.45,SETTLED,2026-03-23
SET00033943,T00039504,190.26,AED,0.7,SETTLED,2026-03-04
SET00033944,T00039505,68.12,AED,0.14,SETTLED,2026-02-13
SET00033945,T00039507,2543.68,INR,5.1,SETTLED,2026-06-25
SET00033946,T00039508,32.09,SGD,0.14,SETTLED,2026-06-04
SET00033947,T00039509,40.84,SGD,0.19,EXCEPTION,2026-06-20
SET00033948,T00039510,152.85,AED,0.42,SETTLED,2026-01-15
SET00033949,T00039511,6987.87,INR,12.06,SETTLED,2026-01-23
SET00033950,T00039512,285.46,AED,0.67,SETTLED,2026-05-02
SET00033951,T00039513,3167.16,INR,7.17,SETTLED,2026-01-11
SET00033952,T00039514,930.55,INR,2.44,SETTLED,2026-03-13
SET00033953,T00039516,4704.53,INR,5.49,SETTLED,2026-03-30
SET00033954,T00039518,693.49,INR,1.63,SETTLED,2026-02-03
SET00033955,T00039519,4774.1,INR,9.87,SETTLED,2026-04-02
SET00033956,T00039520,2700.95,INR,5.13,SETTLED,2026-01-04
SET00033957,T00039521,1670.54,INR,3.43,SETTLED,2026-05-07
SET00033958,T00039523,22.45,SGD,0.13,SETTLED,2026-04-24
SET00033959,T00039524,2270.31,INR,2.46,SETTLED,2026-06-08
SET00033960,T00039525,97.38,AED,0.25,PENDING,2026-05-01
SET00033961,T00039526,1679.78,INR,4.9,SETTLED,2026-05-19
SET00033962,T00039527,24.24,SGD,0.09,SETTLED,2026-04-17
SET00033963,T00039528,4.03,SGD,0.12,SETTLED,2026-05-28
SET00033964,T00039530,35.55,AED,0.18,SETTLED,2026-06-17
SET00033965,T00039531,1435.34,INR,2.58,SETTLED,2026-05-30
SET00033966,T00039532,11830.85,INR,17.13,SETTLED,2026-03-01
SET00033967,T00039533,28.04,SGD,0.17,SETTLED,2026-04-28
SET00033968,T00039535,1739.47,INR,2.36,SETTLED,2026-06-14
SET00033969,T00039536,139.85,SGD,0.44,SETTLED,2026-04-18
SET00033970,T00039536,139.85,SGD,0.4,SETTLED,2026-04-19
SET00033971,T00039537,95.08,SGD,0.35,SETTLED,2026-03-17
SET00033972,T00039538,2293.64,INR,4.79,PENDING,2026-02-26
SET00033973,T00039539,565.83,INR,1.72,SETTLED,2026-02-25
SET00033974,T00039540,-19.35,SGD,0.11,SETTLED,2026-02-12
SET00033975,T00039540,-19.35,SGD,0.06,SETTLED,2026-02-10
SET00033976,T00039542,1890.99,INR,5.77,SETTLED,2026-05-18
SET00033977,T00039543,4310.87,INR,12.64,SETTLED,2026-03-22
SET00033978,T00039544,1047.65,INR,1.86,SETTLED,2026-03-15
SET00033979,T00039545,143.42,SGD,0.47,SETTLED,2026-03-16
SET00033980,T00039546,5.74,SGD,0.13,SETTLED,2026-06-18
SET00033981,T00039546,5.74,SGD,0.04,SETTLED,2026-06-17
SET00033982,T00039547,72.23,AED,0.21,SETTLED,2026-04-24
SET00033983,T00039548,45.35,SGD,0.13,SETTLED,2026-03-10
SET00033984,T00039549,784.27,INR,2.18,SETTLED,2026-06-08
SET00033985,T00039550,17.13,SGD,0.11,SETTLED,2026-05-30
SET00033986,T00039551,991.03,INR,1.94,SETTLED,2026-04-15
SET00033987,T00039552,3931.07,INR,6.77,SETTLED,2026-05-20
SET00033988,T00039553,96.93,SGD,0.2,SETTLED,2026-05-30
SET00033989,T00039555,156.52,AED,0.38,SETTLED,2026-06-19
SET00033990,T00039556,4113.99,INR,11.82,SETTLED,2026-03-14
SET00033991,T00039556,4113.99,INR,12.25,SETTLED,2026-03-13
SET00033992,T00039557,26.23,SGD,0.06,EXCEPTION,2026-06-30
SET00033993,T00039558,29.29,SGD,0.1,SETTLED,2026-06-21
SET00033994,T00039559,7264.11,INR,18.71,SETTLED,2026-01-10
SET00033995,T00039562,4961.48,INR,12.78,SETTLED,2026-05-01
SET00033996,T00039563,81.92,AED,0.3,SETTLED,2026-05-12
SET00033997,T00039565,1754.92,INR,5.18,SETTLED,2026-05-06
SET00033998,T00039566,4194.12,INR,5.74,SETTLED,2026-03-07
SET00033999,T00039567,1288.86,INR,3.41,SETTLED,2026-04-15
SET00034000,T00039568,75.81,SGD,0.22,EXCEPTION,2026-03-27
SET00034001,T00039568,75.81,SGD,0.3,SETTLED,2026-03-24
SET00034002,T00039569,68.46,AED,0.15,SETTLED,2026-02-14
SET00034003,T00039570,102.99,AED,0.27,SETTLED,2026-02-26
SET00034004,T00039571,32.97,SGD,0.15,SETTLED,2026-01-23
SET00034005,T00039572,3281.82,INR,10.15,SETTLED,2026-02-18
SET00034006,T00039574,21.9,SGD,0.12,SETTLED,2026-06-03
SET00034007,T00039576,1429.16,INR,3.26,EXCEPTION,2026-05-24
SET00034008,T00039577,934.32,INR,2.42,SETTLED,2026-07-05
SET00034009,T00039578,2443.76,INR,2.95,SETTLED,2026-05-04
SET00034010,T00039579,34.82,SGD,0.1,SETTLED,2026-05-08
SET00034011,T00039580,2829.19,INR,9.05,PENDING,2026-05-02
SET00034012,T00039582,154.89,AED,0.44,SETTLED,2026-02-19
SET00034013,T00039583,1947.94,INR,4.63,SETTLED,2026-07-03
SET00034014,T00039583,1947.94,INR,3.77,SETTLED,2026-06-30
SET00034015,T00039584,3345.99,INR,4.42,SETTLED,2026-04-18
SET00034016,T00039585,1655.12,INR,4.15,SETTLED,2026-06-24
SET00034017,T00039586,3382.95,INR,6.26,SETTLED,2026-03-07
SET00034018,T00039587,110.99,AED,0.28,SETTLED,2026-01-31
SET00034019,T00039588,2180.68,INR,5.95,SETTLED,2026-05-15
SET00034020,T00039591,57.18,AED,0.24,SETTLED,2026-05-31
SET00034021,T00039592,50.68,SGD,0.15,SETTLED,2026-05-08
SET00034022,T00039592,50.68,SGD,0.23,SETTLED,2026-05-11
SET00034023,T00039594,62.39,SGD,0.15,SETTLED,2026-03-25
SET00034024,T00039595,14379.28,INR,19.84,SETTLED,2026-04-03
SET00034025,T00039596,92.54,AED,0.24,SETTLED,2026-06-03
SET00034026,T00039597,28.91,SGD,0.12,SETTLED,2026-06-07
SET00034027,T00039598,2266.1,INR,4.27,EXCEPTION,2026-01-27
SET00034028,T00039599,77.92,SGD,0.31,SETTLED,2026-01-11
SET00034029,T00039600,5923.95,INR,10.35,EXCEPTION,2026-05-16
SET00034030,T00039601,4140.63,INR,10.34,SETTLED,2026-01-26
SET00034031,T00039603,2646.06,INR,3.11,SETTLED,2026-02-25
SET00034032,T00039604,19.61,SGD,0.09,SETTLED,2026-04-23
SET00034033,T00039605,1757.75,INR,5.43,SETTLED,2026-02-23
SET00034034,T00039606,1205.35,INR,2.06,SETTLED,2026-02-21
SET00034035,T00039607,10979.23,INR,16.45,SETTLED,2026-01-09
SET00034036,T00039608,46.07,AED,0.24,SETTLED,2026-06-01
SET00034037,T00039610,3092.6,INR,9.22,SETTLED,2026-05-05
SET00034038,T00039613,118.44,AED,0.21,SETTLED,2026-03-24
SET00034039,T00039614,70.21,SGD,0.19,SETTLED,2026-03-07
SET00034040,T00039615,9.06,SGD,0.1,SETTLED,2026-04-10
SET00034041,T00039616,4552.42,INR,13.81,SETTLED,2026-05-20
SET00034042,T00039617,16.38,SGD,0.08,PENDING,2026-01-17
SET00034043,T00039618,56.4,SGD,0.14,SETTLED,2026-02-20
SET00034044,T00039619,395.51,INR,0.65,SETTLED,2026-01-26
SET00034045,T00039620,0.0,INR,0.05,PENDING,2026-06-28
SET00034046,T00039621,29.33,SGD,0.14,SETTLED,2026-05-02
SET00034047,T00039622,13.58,SGD,0.07,SETTLED,2026-06-10
SET00034048,T00039623,3161.67,INR,9.82,SETTLED,2026-03-08
SET00034049,T00039624,1418.93,INR,4.27,SETTLED,2026-06-20
SET00034050,T00039624,1418.93,INR,2.62,SETTLED,2026-06-18
SET00034051,T00039625,800.25,INR,1.44,SETTLED,2026-05-11
SET00034052,T00039625,800.25,INR,1.66,SETTLED,2026-05-14
SET00034053,T00039626,46.19,SGD,0.17,SETTLED,2026-04-04
SET00034054,T00039627,839.38,INR,2.67,SETTLED,2026-05-06
SET00034055,T00039628,33.9,AED,0.15,PENDING,2026-02-09
SET00034056,T00039629,942.67,INR,2.48,SETTLED,2026-03-18
SET00034057,T00039630,12862.73,INR,29.35,SETTLED,2026-04-29
SET00034058,T00039631,88.55,SGD,0.31,SETTLED,2026-05-13
SET00034059,T00039632,274.73,INR,0.46,SETTLED,2026-02-28
SET00034060,T00039633,7.91,SGD,0.07,SETTLED,2026-07-02
SET00034061,T00039633,7.91,SGD,0.04,SETTLED,2026-07-03
SET00034062,T00039634,99.32,AED,0.3,SETTLED,2026-06-10
SET00034063,T00039635,68.3,AED,0.21,SETTLED,2026-05-05
SET00034064,T00039636,161.31,AED,0.52,PENDING,2026-06-28
SET00034065,T00039637,835.77,INR,2.06,SETTLED,2026-04-24
SET00034066,T00039637,835.77,INR,2.32,SETTLED,2026-04-26
SET00034067,T00039638,93.36,AED,0.23,SETTLED,2026-06-28
SET00034068,T00039639,30.52,SGD,0.18,SETTLED,2026-05-31
SET00034069,T00039640,83.72,SGD,0.22,SETTLED,2026-03-02
SET00034070,T00039641,101.61,SGD,0.31,PENDING,2026-04-07
SET00034071,T00039642,211.37,AED,0.25,SETTLED,2026-03-09
SET00034072,T00039643,24.81,SGD,0.11,SETTLED,2026-05-28
SET00034073,T00039645,85.62,AED,0.12,SETTLED,2026-05-22
SET00034074,T00039646,74.96,AED,0.2,SETTLED,2026-04-28
SET00034075,T00039648,50.87,AED,0.18,SETTLED,2026-06-29
SET00034076,T00039649,1370.18,INR,3.24,SETTLED,2026-01-10
SET00034077,T00039650,2916.01,INR,6.82,SETTLED,2026-02-06
SET00034078,T00039651,77.58,SGD,0.22,SETTLED,2026-05-10
SET00034079,T00039652,58.65,SGD,0.22,SETTLED,2026-05-31
SET00034080,T00039653,1051.91,INR,3.42,SETTLED,2026-06-29
SET00034081,T00039653,1051.91,INR,2.11,SETTLED,2026-06-30
SET00034082,T00039654,80.69,AED,0.21,SETTLED,2026-04-18
SET00034083,T00039655,7084.12,INR,7.89,SETTLED,2026-03-08
SET00034084,T00039656,2212.08,INR,4.75,SETTLED,2026-06-13
SET00034085,T00039657,13.89,SGD,0.13,SETTLED,2026-04-13
SET00034086,T00039658,675.33,INR,1.73,SETTLED,2026-02-05
SET00034087,T00039659,1892.84,INR,2.37,SETTLED,2026-04-25
SET00034088,T00039661,951.84,INR,1.02,SETTLED,2026-03-04
SET00034089,T00039662,4476.31,INR,9.35,SETTLED,2026-02-12
SET00034090,T00039664,3203.17,INR,6.89,SETTLED,2026-06-12
SET00034091,T00039665,22.79,SGD,0.15,SETTLED,2026-04-24
SET00034092,T00039667,97.44,SGD,0.23,SETTLED,2026-06-30
SET00034093,T00039668,1042.81,INR,2.72,SETTLED,2026-06-04
SET00034094,T00039669,156.85,AED,0.56,SETTLED,2026-02-14
SET00034095,T00039670,4918.11,INR,13.95,SETTLED,2026-04-06
SET00034096,T00039671,367.64,AED,0.88,SETTLED,2026-04-23
SET00034097,T00039673,128.38,AED,0.22,SETTLED,2026-06-29
SET00034098,T00039674,1451.58,INR,3.89,SETTLED,2026-03-15
SET00034099,T00039676,158.89,AED,0.53,SETTLED,2026-01-24
SET00034100,T00039677,1019.85,INR,2.14,SETTLED,2026-06-18
SET00034101,T00039677,1019.85,INR,2.22,SETTLED,2026-06-19
SET00034102,T00039678,67.95,AED,0.17,SETTLED,2026-05-24
SET00034103,T00039680,7422.64,INR,19.57,SETTLED,2026-05-10
SET00034104,T00039682,2313.33,INR,4.19,SETTLED,2026-04-10
SET00034105,T00039683,85.73,AED,0.21,SETTLED,2026-02-03
SET00034106,T00039684,17.85,SGD,0.13,SETTLED,2026-07-01
SET00034107,T00039685,3219.62,INR,3.55,SETTLED,2026-04-08
SET00034108,T00039686,31.15,AED,0.15,PENDING,2026-04-28
SET00034109,T00039687,2993.79,INR,7.44,SETTLED,2026-06-29
SET00034110,T00039688,39.49,AED,0.16,PENDING,2026-05-04
SET00034111,T00039689,26.83,AED,0.08,SETTLED,2026-05-21
SET00034112,T00039690,11.42,SGD,0.06,SETTLED,2026-05-26
SET00034113,T00039691,39.59,AED,0.13,SETTLED,2026-06-01
SET00034114,T00039692,813.05,INR,2.16,SETTLED,2026-06-05
SET00034115,T00039693,879.8,INR,2.24,SETTLED,2026-01-24
SET00034116,T00039694,20.63,AED,0.09,SETTLED,2026-06-26
SET00034117,T00039695,19.9,AED,0.09,SETTLED,2026-04-30
SET00034118,T00039696,9313.96,INR,20.42,SETTLED,2026-04-28
SET00034119,T00039697,14.24,SGD,0.08,SETTLED,2026-06-12
SET00034120,T00039699,12.36,SGD,0.07,SETTLED,2026-05-15
SET00034121,T00039700,418.63,INR,0.51,SETTLED,2026-03-22
SET00034122,T00039702,6414.26,INR,17.83,SETTLED,2026-04-11
SET00034123,T00039703,1004.39,INR,2.58,SETTLED,2026-02-19
SET00034124,T00039704,2006.99,INR,5.5,SETTLED,2026-06-20
SET00034125,T00039705,233.46,SGD,0.36,SETTLED,2026-05-31
SET00034126,T00039706,4055.15,INR,11.81,SETTLED,2026-01-07
SET00034127,T00039707,3820.56,INR,6.16,PENDING,2026-01-21
SET00034128,T00039708,-4.26,SGD,0.05,SETTLED,2026-04-01
SET00034129,T00039710,102.1,AED,0.26,SETTLED,2026-03-12
SET00034130,T00039711,110.67,AED,0.26,SETTLED,2026-07-01
SET00034131,T00039712,571.13,INR,1.42,SETTLED,2026-06-25
SET00034132,T00039713,3233.98,INR,8.79,SETTLED,2026-06-17
SET00034133,T00039714,117.74,SGD,0.27,SETTLED,2026-01-04
SET00034134,T00039715,283.94,AED,0.97,SETTLED,2026-06-27
SET00034135,T00039717,148.42,SGD,0.38,SETTLED,2026-05-08
SET00034136,T00039718,4109.27,INR,4.6,SETTLED,2026-01-31
SET00034137,T00039719,45.55,AED,0.2,SETTLED,2026-05-12
SET00034138,T00039720,466.2,INR,1.34,EXCEPTION,2026-04-26
SET00034139,T00039724,12.07,SGD,0.12,SETTLED,2026-01-26
SET00034140,T00039725,4079.88,INR,6.13,SETTLED,2026-01-11
SET00034141,T00039726,121.65,SGD,0.26,SETTLED,2026-02-27
SET00034142,T00039727,39.7,AED,0.13,SETTLED,2026-06-09
SET00034143,T00039729,143.64,AED,0.31,SETTLED,2026-06-18
SET00034144,T00039730,23.61,SGD,0.16,SETTLED,2026-04-02
SET00034145,T00039730,23.61,SGD,0.11,SETTLED,2026-04-04
SET00034146,T00039731,359.57,AED,0.95,SETTLED,2026-03-28
SET00034147,T00039732,46.0,AED,0.19,SETTLED,2026-05-22
SET00034148,T00039733,18942.95,INR,45.98,SETTLED,2026-04-07
SET00034149,T00039734,25.73,SGD,0.09,SETTLED,2026-04-01
SET00034150,T00039735,43.59,SGD,0.11,SETTLED,2026-04-17
SET00034151,T00039737,2166.07,INR,5.0,SETTLED,2026-02-25
SET00034152,T00039738,2047.82,INR,3.68,SETTLED,2026-05-10
SET00034153,T00039739,1331.0,INR,3.36,PENDING,2026-05-09
SET00034154,T00039740,2517.26,INR,3.92,SETTLED,2026-05-06
SET00034155,T00039742,17.2,SGD,0.13,EXCEPTION,2026-04-13
SET00034156,T00039744,884.51,INR,1.03,SETTLED,2026-06-15
SET00034157,T00039744,884.51,INR,1.6,SETTLED,2026-06-13
SET00034158,T00039745,31.07,AED,0.19,SETTLED,2026-05-02
SET00034159,T00039746,1958.03,INR,5.04,SETTLED,2026-06-23
SET00034160,T00039750,901.12,INR,1.01,SETTLED,2026-03-15
SET00034161,T00039751,52.63,SGD,0.2,SETTLED,2026-06-13
SET00034162,T00039752,1485.47,INR,4.47,SETTLED,2026-03-23
SET00034163,T00039753,182.62,AED,0.39,SETTLED,2026-06-07
SET00034164,T00039754,58.76,SGD,0.13,SETTLED,2026-03-15
SET00034165,T00039755,2753.3,INR,8.33,SETTLED,2026-06-23
SET00034166,T00039756,2361.57,INR,7.23,SETTLED,2026-02-20
SET00034167,T00039757,741.56,INR,2.34,PENDING,2026-05-24
SET00034168,T00039758,2569.84,INR,3.54,EXCEPTION,2026-04-04
SET00034169,T00039759,945.85,INR,1.68,SETTLED,2026-01-08
SET00034170,T00039760,39.07,SGD,0.14,SETTLED,2026-03-24
SET00034171,T00039761,148.42,SGD,0.32,SETTLED,2026-02-23
SET00034172,T00039762,2411.27,INR,5.79,SETTLED,2026-05-01
SET00034173,T00039763,3259.58,INR,5.62,SETTLED,2026-03-07
SET00034174,T00039764,1644.34,INR,4.37,SETTLED,2026-01-26
SET00034175,T00039765,37.18,SGD,0.12,SETTLED,2026-06-28
SET00034176,T00039767,1454.63,INR,4.22,SETTLED,2026-01-15
SET00034177,T00039768,1504.98,INR,3.73,SETTLED,2026-03-12
SET00034178,T00039769,4608.57,INR,6.96,SETTLED,2026-05-12
SET00034179,T00039770,37.74,AED,0.11,SETTLED,2026-03-22
SET00034180,T00039772,27.42,AED,0.09,SETTLED,2026-05-07
SET00034181,T00039772,27.42,AED,0.19,SETTLED,2026-05-09
SET00034182,T00039774,208.93,AED,0.54,SETTLED,2026-05-15
SET00034183,T00039775,93.17,AED,0.29,SETTLED,2026-01-31
SET00034184,T00039776,522.68,INR,1.63,SETTLED,2026-03-23
SET00034185,T00039777,909.26,INR,1.92,SETTLED,2026-02-03
SET00034186,T00039778,1908.62,INR,4.47,SETTLED,2026-03-14
SET00034187,T00039779,74.6,SGD,0.18,SETTLED,2026-05-21
SET00034188,T00039780,848.77,INR,2.19,SETTLED,2026-06-02
SET00034189,T00039781,70.84,SGD,0.28,SETTLED,2026-02-11
SET00034190,T00039782,99.45,AED,0.22,SETTLED,2026-05-30
SET00034191,T00039784,9797.85,INR,12.88,SETTLED,2026-02-25
SET00034192,T00039785,112.3,SGD,0.42,SETTLED,2026-04-22
SET00034193,T00039786,1219.17,INR,3.43,PENDING,2026-06-28
SET00034194,T00039787,802.56,INR,2.0,SETTLED,2026-06-28
SET00034195,T00039788,3940.07,INR,6.67,SETTLED,2026-04-20
SET00034196,T00039790,48.13,AED,0.17,SETTLED,2026-04-30
SET00034197,T00039791,167.92,AED,0.47,SETTLED,2026-05-30
SET00034198,T00039793,90.71,AED,0.33,SETTLED,2026-05-22
SET00034199,T00039794,8156.63,INR,19.66,SETTLED,2026-04-13
SET00034200,T00039795,1096.43,INR,1.65,EXCEPTION,2026-06-10
SET00034201,T00039796,27.21,SGD,0.17,SETTLED,2026-04-14
SET00034202,T00039797,1024.36,INR,2.52,SETTLED,2026-05-24
SET00034203,T00039799,3648.57,INR,5.88,SETTLED,2026-05-19
SET00034204,T00039800,109.97,AED,0.34,SETTLED,2026-04-25
SET00034205,T00039801,3113.93,INR,9.49,SETTLED,2026-04-28
SET00034206,T00039803,5705.15,INR,13.6,SETTLED,2026-01-29
SET00034207,T00039804,46.18,SGD,0.14,SETTLED,2026-05-16
SET00034208,T00039806,3353.09,INR,4.86,SETTLED,2026-02-08
SET00034209,T00039807,25.32,SGD,0.08,SETTLED,2026-06-20
SET00034210,T00039808,195.54,AED,0.64,SETTLED,2026-04-22
SET00034211,T00039809,64.59,SGD,0.23,SETTLED,2026-04-13
SET00034212,T00039810,35.1,SGD,0.16,SETTLED,2026-04-28
SET00034213,T00039811,702.72,INR,1.27,PENDING,2026-05-11
SET00034214,T00039812,1427.61,INR,2.35,SETTLED,2026-02-21
SET00034215,T00039813,2337.34,INR,2.95,SETTLED,2026-05-11
SET00034216,T00039814,21164.57,INR,54.95,SETTLED,2026-03-26
SET00034217,T00039815,333.48,SGD,0.86,SETTLED,2026-05-25
SET00034218,T00039816,0.0,SGD,0.04,PENDING,2026-06-05
SET00034219,T00039817,7106.89,INR,16.54,SETTLED,2026-01-05
SET00034220,T00039819,20.1,AED,0.16,SETTLED,2026-03-25
SET00034221,T00039820,3338.24,INR,6.11,SETTLED,2026-03-15
SET00034222,T00039821,-34.62,AED,0.16,SETTLED,2026-04-02
SET00034223,T00039824,15.49,SGD,0.08,SETTLED,2026-05-24
SET00034224,T00039825,414.15,AED,0.88,SETTLED,2026-04-15
SET00034225,T00039826,1436.69,INR,2.48,SETTLED,2026-02-15
SET00034226,T00039827,1966.63,INR,4.87,SETTLED,2026-04-24
SET00034227,T00039828,452.98,INR,0.58,EXCEPTION,2026-05-04
SET00034228,T00039828,452.98,INR,1.01,EXCEPTION,2026-05-06
SET00034229,T00039829,86.73,SGD,0.35,SETTLED,2026-03-27
SET00034230,T00039830,100.04,AED,0.37,SETTLED,2026-06-20
SET00034231,T00039831,59.38,AED,0.16,SETTLED,2026-05-23
SET00034232,T00039832,1801.48,INR,5.36,SETTLED,2026-05-17
SET00034233,T00039833,1100.0,INR,3.55,SETTLED,2026-01-20
SET00034234,T00039835,1724.26,INR,2.73,SETTLED,2026-06-13
SET00034235,T00039836,32.85,SGD,0.21,SETTLED,2026-05-18
SET00034236,T00039837,20.33,SGD,0.11,SETTLED,2026-03-01
SET00034237,T00039838,80.27,AED,0.29,SETTLED,2026-06-15
SET00034238,T00039841,1064.58,INR,1.78,SETTLED,2026-04-23
SET00034239,T00039842,777.82,INR,2.22,SETTLED,2026-06-03
SET00034240,T00039842,777.82,INR,2.35,SETTLED,2026-06-05
SET00034241,T00039843,15.11,SGD,0.09,SETTLED,2026-05-12
SET00034242,T00039844,9180.51,INR,11.17,SETTLED,2026-03-17
SET00034243,T00039846,1955.81,INR,5.94,SETTLED,2026-01-07
SET00034244,T00039847,77.18,AED,0.24,SETTLED,2026-06-10
SET00034245,T00039848,97.9,AED,0.23,SETTLED,2026-07-01
SET00034246,T00039849,664.88,INR,2.1,SETTLED,2026-02-23
SET00034247,T00039850,9328.55,INR,22.84,SETTLED,2026-06-18
SET00034248,T00039851,5649.21,INR,14.82,SETTLED,2026-02-17
SET00034249,T00039852,99.52,AED,0.17,SETTLED,2026-04-19
SET00034250,T00039853,8.38,SGD,0.08,SETTLED,2026-03-13
SET00034251,T00039854,986.14,INR,2.03,SETTLED,2026-02-21
SET00034252,T00039856,2933.89,INR,9.04,SETTLED,2026-06-06
SET00034253,T00039857,868.5,INR,1.53,SETTLED,2026-06-10
SET00034254,T00039858,48.05,SGD,0.16,SETTLED,2026-01-05
SET00034255,T00039859,2636.87,INR,6.43,SETTLED,2026-06-11
SET00034256,T00039860,7760.06,INR,14.01,SETTLED,2026-01-17
SET00034257,T00039863,85.57,AED,0.31,SETTLED,2026-06-21
SET00034258,T00039864,223.78,AED,0.45,SETTLED,2026-05-02
SET00034259,T00039865,33.96,SGD,0.14,SETTLED,2026-04-18
SET00034260,T00039866,1065.64,INR,1.79,SETTLED,2026-04-14
SET00034261,T00039867,3929.0,INR,5.07,SETTLED,2026-04-05
SET00034262,T00039868,82.09,AED,0.33,SETTLED,2026-04-19
SET00034263,T00039869,4905.57,INR,9.32,SETTLED,2026-05-02
SET00034264,T00039870,48.8,SGD,0.15,SETTLED,2026-06-10
SET00034265,T00039871,15.62,SGD,0.12,SETTLED,2026-03-05
SET00034266,T00039872,13.26,SGD,0.06,SETTLED,2026-06-08
SET00034267,T00039873,4900.47,INR,5.71,SETTLED,2026-06-13
SET00034268,T00039874,2135.19,INR,6.33,SETTLED,2026-06-14
SET00034269,T00039875,1915.95,INR,5.91,SETTLED,2026-06-24
SET00034270,T00039876,1088.56,INR,1.51,SETTLED,2026-06-30
SET00034271,T00039877,15.78,SGD,0.12,SETTLED,2026-01-31
SET00034272,T00039878,67.87,AED,0.17,SETTLED,2026-06-15
SET00034273,T00039879,39.79,AED,0.18,SETTLED,2026-06-13
SET00034274,T00039880,102.02,SGD,0.2,SETTLED,2026-03-31
SET00034275,T00039881,12.46,SGD,0.08,SETTLED,2026-05-23
SET00034276,T00039883,2704.01,INR,2.92,SETTLED,2026-01-31
SET00034277,T00039884,124.63,AED,0.33,SETTLED,2026-03-26
SET00034278,T00039885,183.67,AED,0.38,SETTLED,2026-06-29
SET00034279,T00039886,1032.69,INR,2.23,SETTLED,2026-05-01
SET00034280,T00039887,187.98,AED,0.59,SETTLED,2026-01-28
SET00034281,T00039888,36.71,SGD,0.08,SETTLED,2026-06-28
SET00034282,T00039889,11.57,AED,0.1,SETTLED,2026-06-22
