transaction_id,rule_id,decision,risk_score,model_version
T00045437,amount_spike,APPROVE,0.2304,v2.0
T00045438,geo_mismatch,APPROVE,0.5938,v1.8
T00045439,amount_spike,DECLINE,0.0521,v1.8
T00045440,none,DECLINE,0.665,v2.0
T00045441,none,APPROVE,0.043,v1.8
T00045442,geo_mismatch,APPROVE,0.7043,v2.0
T00045443,amount_spike,APPROVE,0.2129,v2.0
T00045444,geo_mismatch,APPROVE,0.2492,v1.8
T00045445,none,DECLINE,0.7935,v2.0
T00045446,geo_mismatch,APPROVE,0.0555,v1.8
T00045447,new_device,APPROVE,0.2152,v2.0
T00045448,none,APPROVE,0.4406,v1.8
T00045449,amount_spike,APPROVE,0.2646,v2.0
T00045450,new_device,APPROVE,0.3589,v2.0
T00045451,watchlist,APPROVE,0.1238,v1.8
T00045452,new_device,APPROVE,0.3348,v2.0
T00045453,new_device,APPROVE,0.38,v1.8
T00045454,amount_spike,APPROVE,0.3697,v2.0
T00045455,none,APPROVE,0.4609,v2.0
T00045456,velocity,APPROVE,0.1471,v1.8
T00045457,geo_mismatch,APPROVE,0.7189,v1.8
T00045458,new_device,APPROVE,0.3375,v1.8
T00045459,none,APPROVE,0.9959,v2.0
T00045460,new_device,APPROVE,0.1518,v2.0
T00045461,none,APPROVE,0.2878,v1.8
T00045462,amount_spike,APPROVE,0.6791,v2.0
T00045463,amount_spike,APPROVE,0.4496,v2.0
T00045464,geo_mismatch,REVIEW,0.8987,v2.0
T00045465,velocity,APPROVE,0.7706,v1.8
T00045466,watchlist,APPROVE,0.1311,v1.8
T00045467,watchlist,APPROVE,0.1691,v2.0
T00045468,geo_mismatch,APPROVE,0.1747,v1.8
T00045469,velocity,APPROVE,0.5207,v1.8
T00045470,new_device,APPROVE,0.8818,v1.8
T00045471,geo_mismatch,APPROVE,0.7783,v1.8
T00045472,amount_spike,APPROVE,0.2874,v1.8
T00045473,new_device,APPROVE,0.409,v2.0
T00045474,none,APPROVE,0.3049,v2.0
T00045475,velocity,APPROVE,0.5716,v2.0
T00045476,geo_mismatch,APPROVE,0.5967,v2.0
T00045477,geo_mismatch,APPROVE,0.0,v1.8
T00045478,velocity,APPROVE,0.3332,v2.0
T00045479,none,APPROVE,0.2649,v1.8
T00045480,new_device,APPROVE,0.1201,v2.0
T00045481,velocity,APPROVE,0.388,v2.0
T00045482,none,APPROVE,0.067,v2.0
T00045483,geo_mismatch,APPROVE,0.0,v2.0
T00045484,geo_mismatch,APPROVE,0.0,v2.0
T00045485,amount_spike,APPROVE,0.0,v2.0
T00045486,new_device,APPROVE,0.4741,v2.0
T00045487,velocity,APPROVE,0.453,v2.0
T00045488,geo_mismatch,APPROVE,0.1127,v1.8
T00045489,none,APPROVE,0.4964,v2.0
T00045490,none,APPROVE,0.3918,v1.8
T00045491,geo_mismatch,APPROVE,0.7083,v2.0
T00045492,velocity,APPROVE,0.3992,v1.8
T00045493,watchlist,APPROVE,0.0658,v1.8
T00045494,new_device,APPROVE,0.5786,v1.8
T00045495,none,APPROVE,0.2824,v2.0
T00045496,none,APPROVE,0.0,v2.0
T00045497,none,APPROVE,0.1226,v2.0
T00045498,amount_spike,APPROVE,0.356,v2.0
T00045499,none,APPROVE,0.1893,v1.8
T00045500,new_device,APPROVE,0.3065,v2.0
T00045501,geo_mismatch,APPROVE,0.1056,v2.0
T00045502,new_device,APPROVE,0.2514,v2.0
T00045503,geo_mismatch,APPROVE,0.7406,v2.0
T00045504,amount_spike,APPROVE,0.2433,v2.0
T00045505,none,APPROVE,0.4098,v2.0
T00045506,new_device,APPROVE,0.4786,v1.8
T00045507,velocity,DECLINE,0.3461,v2.0
T00045508,none,APPROVE,0.4092,v2.0
T00045509,velocity,APPROVE,0.3729,v1.8
T00045510,amount_spike,APPROVE,0.2956,v2.0
T00045511,velocity,APPROVE,0.272,v2.0
T00045512,velocity,APPROVE,0.2706,v2.0
T00045513,none,APPROVE,0.0116,v2.0
T00045514,velocity,APPROVE,0.2036,v1.8
T00045515,none,APPROVE,0.2883,v2.0
T00045516,velocity,APPROVE,0.4021,v2.0
T00045517,watchlist,APPROVE,0.0605,v1.8
T00045518,amount_spike,APPROVE,0.3591,v1.8
T00045519,amount_spike,APPROVE,0.443,v1.8
T00045520,amount_spike,APPROVE,0.4634,v2.0
T00045521,velocity,APPROVE,0.6395,v2.0
T00045522,watchlist,APPROVE,0.3597,v1.8
T00045523,none,APPROVE,0.3912,v1.8
T00045524,new_device,APPROVE,0.2471,v1.8
T00045525,velocity,APPROVE,0.1966,v2.0
T00045526,none,APPROVE,0.0042,v2.0
T00045527,geo_mismatch,APPROVE,0.0856,v2.0
T00045528,amount_spike,APPROVE,0.3298,v1.8
T00045529,none,APPROVE,0.0,v2.0
T00045530,none,APPROVE,0.7011,v1.8
T00045531,amount_spike,APPROVE,0.2016,v2.0
T00045532,watchlist,APPROVE,0.1598,v1.8
T00045533,none,APPROVE,0.4159,v1.8
T00045534,amount_spike,APPROVE,0.1885,v2.0
T00045535,watchlist,APPROVE,0.6555,v2.0
T00045536,new_device,APPROVE,0.5162,v1.8
T00045537,geo_mismatch,APPROVE,0.7613,v1.8
T00045538,new_device,APPROVE,0.3775,v2.0
T00045539,amount_spike,APPROVE,0.5035,v2.0
T00045540,none,APPROVE,0.458,v1.8
T00045541,new_device,APPROVE,0.151,v1.8
T00045542,amount_spike,APPROVE,0.3608,v2.0
T00045543,none,APPROVE,0.6449,v1.8
T00045544,new_device,APPROVE,0.3379,v2.0
T00045545,amount_spike,APPROVE,0.24,v2.0
T00045546,new_device,APPROVE,0.5348,v2.0
T00045547,watchlist,APPROVE,0.7749,v2.0
T00045548,none,APPROVE,0.4527,v1.8
T00045549,geo_mismatch,APPROVE,0.4686,v2.0
T00045550,watchlist,APPROVE,0.7766,v2.0
T00045551,velocity,APPROVE,0.498,v1.8
T00045552,geo_mismatch,APPROVE,0.1305,v1.8
T00045553,amount_spike,REVIEW,0.829,v2.0
T00045554,geo_mismatch,APPROVE,0.6343,v2.0
T00045555,new_device,APPROVE,0.1997,v2.0
T00045556,amount_spike,APPROVE,0.6453,v1.8
T00045557,none,APPROVE,0.5005,v2.0
T00045558,velocity,APPROVE,0.5684,v2.0
T00045559,amount_spike,APPROVE,0.2285,v2.0
T00045560,none,DECLINE,0.1573,v2.0
T00045561,none,APPROVE,0.443,v1.8
T00045562,none,APPROVE,0.4224,v1.8
T00045563,new_device,APPROVE,0.5253,v2.0
T00045564,new_device,APPROVE,0.4112,v1.8
T00045565,velocity,DECLINE,0.347,v2.0
T00045566,none,APPROVE,0.397,v1.8
T00045567,new_device,APPROVE,0.3135,v2.0
T00045568,velocity,APPROVE,0.5327,v2.0
T00045569,none,APPROVE,0.3413,v2.0
T00045570,velocity,APPROVE,0.4041,v1.8
T00045571,new_device,APPROVE,0.4682,v1.8
T00045572,new_device,APPROVE,0.2153,v2.0
T00045573,velocity,APPROVE,0.196,v1.8
T00045574,none,APPROVE,0.5995,v2.0
T00045575,none,APPROVE,0.7798,v1.8
T00045576,none,APPROVE,0.5709,v2.0
T00045577,geo_mismatch,APPROVE,0.3218,v1.8
T00045578,velocity,APPROVE,0.2796,v2.0
T00045579,new_device,APPROVE,0.132,v1.8
T00045580,watchlist,APPROVE,-0.18,v2.0
T00045581,velocity,APPROVE,0.4263,v2.0
T00045582,amount_spike,APPROVE,0.2952,v2.0
T00045583,geo_mismatch,APPROVE,0.0727,v1.8
T00045584,none,APPROVE,0.809,v1.8
T00045586,amount_spike,APPROVE,0.1361,v2.0
T00045587,velocity,APPROVE,0.2752,v2.0
T00045589,amount_spike,APPROVE,0.2821,v2.0
T00045590,velocity,APPROVE,0.1553,v2.0
T00045591,amount_spike,APPROVE,0.8812,v1.8
T00045592,none,APPROVE,0.8791,v1.8
T00045593,none,APPROVE,0.3535,v1.8
T00045594,none,DECLINE,0.8333,v2.0
T00045595,none,APPROVE,0.0197,v1.8
T00045596,none,APPROVE,0.394,v2.0
T00045597,none,APPROVE,0.5905,v1.8
T00045598,velocity,APPROVE,0.2043,v1.8
T00045599,amount_spike,APPROVE,0.131,v2.0
T00045600,none,APPROVE,0.0,v1.8
T00045601,geo_mismatch,APPROVE,0.7877,v1.8
T00045602,none,APPROVE,0.1093,v2.0
T00045603,velocity,APPROVE,0.0658,v2.0
T00045604,amount_spike,APPROVE,0.1663,v1.8
T00045605,amount_spike,APPROVE,0.3043,v1.8
T00045606,new_device,APPROVE,0.0811,v2.0
T00045607,none,APPROVE,0.583,v2.0
T00045608,none,APPROVE,0.1888,v1.8
T00045609,none,APPROVE,0.6788,v2.0
T00045610,new_device,APPROVE,0.3714,v2.0
T00045611,new_device,APPROVE,0.3668,v2.0
T00045613,new_device,APPROVE,0.8141,v1.8
T00045614,new_device,APPROVE,0.1884,v2.0
T00045615,velocity,APPROVE,0.2934,v2.0
T00045616,amount_spike,APPROVE,0.609,v1.8
T00045617,none,REVIEW,0.9785,v2.0
T00045618,none,APPROVE,0.3281,v2.0
T00045619,none,APPROVE,0.0731,v1.8
T00045620,new_device,APPROVE,0.2423,v1.8
T00045621,new_device,DECLINE,0.1973,v1.8
T00045622,amount_spike,APPROVE,0.5336,v2.0
T00045623,velocity,APPROVE,0.5673,v2.0
T00045624,amount_spike,APPROVE,0.1214,v1.8
T00045625,none,APPROVE,0.0,v1.8
T00045626,new_device,APPROVE,0.6764,v2.0
T00045627,velocity,APPROVE,0.0,v1.8
T00045628,amount_spike,APPROVE,0.2853,v2.0
T00045629,geo_mismatch,APPROVE,0.1769,v1.8
T00045630,velocity,APPROVE,0.2918,v2.0
T00045631,amount_spike,APPROVE,0.1403,v2.0
T00045632,amount_spike,APPROVE,0.0,v1.8
T00045633,none,APPROVE,0.5768,v1.8
T00045634,new_device,APPROVE,0.4287,v2.0
T00045636,new_device,APPROVE,0.0,v2.0
T00045637,none,APPROVE,0.3297,v2.0
T00045638,new_device,APPROVE,0.5885,v1.8
T00045639,new_device,APPROVE,0.3518,v2.0
T00045640,none,DECLINE,0.1499,v1.8
T00045641,none,APPROVE,0.4012,v2.0
T00045642,velocity,APPROVE,0.2101,v1.8
T00045643,amount_spike,APPROVE,0.727,v1.8
T00045644,new_device,APPROVE,0.4252,v1.8
T00045645,amount_spike,APPROVE,0.2403,v1.8
T00045646,velocity,APPROVE,0.098,v2.0
T00045647,none,APPROVE,0.4441,v1.8
T00045648,velocity,APPROVE,0.8843,v1.8
T00045649,amount_spike,APPROVE,0.568,v1.8
T00045650,new_device,APPROVE,0.2041,v2.0
T00045651,new_device,APPROVE,0.5204,v1.8
T00045652,velocity,APPROVE,0.5015,v2.0
T00045653,velocity,APPROVE,0.2964,v2.0
T00045654,geo_mismatch,APPROVE,0.3334,v2.0
T00045655,amount_spike,APPROVE,0.5033,v1.8
T00045656,amount_spike,APPROVE,0.4107,v1.8
T00045657,none,APPROVE,0.1877,v2.0
T00045658,amount_spike,APPROVE,0.2831,v1.8
T00045659,none,APPROVE,0.1531,v1.8
T00045660,none,APPROVE,0.058,v1.8
T00045661,none,APPROVE,0.0,v1.8
T00045662,geo_mismatch,APPROVE,0.4026,v2.0
T00045663,velocity,APPROVE,0.2017,v1.8
T00045664,watchlist,APPROVE,0.1472,v1.8
T00045665,none,APPROVE,0.6156,v1.8
T00045666,none,APPROVE,0.647,v2.0
T00045667,watchlist,APPROVE,0.2739,v2.0
T00045668,velocity,APPROVE,0.8268,v2.0
T00045670,amount_spike,APPROVE,0.6433,v2.0
T00045671,geo_mismatch,APPROVE,0.132,v2.0
T00045672,none,APPROVE,0.1776,v1.8
T00045673,none,APPROVE,0.1135,v1.8
T00045674,velocity,APPROVE,0.3693,v2.0
T00045675,velocity,APPROVE,0.9789,v1.8
T00045676,amount_spike,APPROVE,0.1052,v2.0
T00045677,amount_spike,APPROVE,0.3478,v2.0
T00045678,none,APPROVE,0.0414,v1.8
T00045679,watchlist,APPROVE,0.1594,v1.8
T00045680,velocity,APPROVE,0.0,v1.8
T00045681,velocity,APPROVE,0.5275,v2.0
T00045682,none,APPROVE,0.1973,v2.0
T00045683,geo_mismatch,APPROVE,0.6695,v2.0
T00045684,none,APPROVE,0.2805,v1.8
T00045685,new_device,APPROVE,0.1757,v2.0
T00045687,velocity,APPROVE,0.3086,v2.0
T00045688,geo_mismatch,APPROVE,0.6986,v1.8
T00045689,amount_spike,APPROVE,0.782,v2.0
T00045690,new_device,APPROVE,0.1299,v2.0
T00045691,watchlist,APPROVE,0.4161,v2.0
T00045692,new_device,APPROVE,-0.18,v2.0
T00045693,new_device,APPROVE,0.2419,v2.0
T00045694,geo_mismatch,APPROVE,0.6209,v1.8
T00045695,none,APPROVE,0.3629,v1.8
T00045696,watchlist,APPROVE,0.5353,v2.0
T00045697,none,APPROVE,0.8306,v1.8
T00045698,none,APPROVE,0.5329,v1.8
T00045699,watchlist,APPROVE,0.3596,v1.8
T00045700,velocity,APPROVE,0.4654,v2.0
T00045701,none,APPROVE,0.4277,v2.0
T00045702,none,APPROVE,0.2503,v2.0
T00045703,new_device,APPROVE,0.3862,v1.8
T00045704,new_device,APPROVE,0.44,v1.8
T00045705,new_device,APPROVE,0.1026,v2.0
T00045706,geo_mismatch,APPROVE,0.3989,v2.0
T00045707,geo_mismatch,APPROVE,0.2302,v2.0
T00045708,none,APPROVE,0.6749,v1.8
T00045709,new_device,APPROVE,0.2234,v2.0
T00045710,amount_spike,APPROVE,0.3912,v2.0
T00045711,watchlist,DECLINE,0.6057,v2.0
T00045712,velocity,APPROVE,0.3008,v2.0
T00045713,new_device,APPROVE,0.3348,v2.0
T00045714,velocity,APPROVE,0.4341,v2.0
T00045715,none,APPROVE,0.1735,v2.0
T00045716,new_device,APPROVE,0.2714,v2.0
T00045717,none,APPROVE,0.4418,v2.0
T00045718,geo_mismatch,APPROVE,0.4624,v1.8
T00045719,velocity,APPROVE,0.9129,v1.8
T00045721,none,APPROVE,0.3175,v1.8
T00045722,new_device,APPROVE,0.1756,v2.0
T00045723,velocity,APPROVE,0.3819,v2.0
T00045724,velocity,APPROVE,0.2412,v1.8
T00045725,amount_spike,APPROVE,0.5063,v2.0
T00045726,amount_spike,APPROVE,0.1636,v1.8
T00045727,velocity,APPROVE,0.4553,v2.0
T00045728,geo_mismatch,APPROVE,0.2211,v2.0
T00045729,amount_spike,APPROVE,0.0609,v1.8
T00045730,new_device,DECLINE,0.4649,v2.0
T00045731,none,APPROVE,0.7555,v1.8
T00045732,none,APPROVE,0.7058,v1.8
T00045733,geo_mismatch,REVIEW,0.8316,v2.0
T00045734,amount_spike,APPROVE,0.7079,v1.8
T00045735,velocity,DECLINE,0.0654,v1.8
T00045736,none,APPROVE,0.1743,v1.8
T00045737,geo_mismatch,APPROVE,0.0384,v1.8
T00045738,velocity,APPROVE,0.365,v2.0
T00045739,amount_spike,APPROVE,0.6596,v2.0
T00045740,velocity,APPROVE,0.1118,v2.0
T00045741,none,APPROVE,0.0,v2.0
T00045742,none,APPROVE,0.7854,v1.8
T00045743,new_device,APPROVE,0.3581,v1.8
T00045744,amount_spike,APPROVE,0.1853,v1.8
T00045745,velocity,APPROVE,0.0,v2.0
T00045746,new_device,DECLINE,0.6652,v2.0
T00045747,amount_spike,APPROVE,0.3349,v1.8
T00045748,none,APPROVE,0.1131,v2.0
T00045749,none,DECLINE,0.711,v1.8
T00045750,geo_mismatch,APPROVE,0.5942,v1.8
T00045751,none,APPROVE,0.4924,v2.0
T00045752,none,APPROVE,0.0884,v1.8
T00045753,none,APPROVE,0.4542,v2.0
T00045754,new_device,APPROVE,0.5716,v2.0
T00045755,geo_mismatch,DECLINE,0.3603,v2.0
T00045756,watchlist,APPROVE,0.4973,v1.8
T00045757,none,APPROVE,0.6092,v1.8
T00045758,none,APPROVE,0.6283,v1.8
T00045759,velocity,APPROVE,0.5763,v2.0
T00045760,amount_spike,APPROVE,-0.18,v1.8
T00045761,velocity,APPROVE,0.2711,v1.8
T00045762,none,APPROVE,0.5605,v1.8
T00045763,velocity,APPROVE,0.0,v2.0
T00045764,velocity,APPROVE,0.3796,v2.0
T00045765,watchlist,APPROVE,0.0308,v2.0
T00045766,amount_spike,APPROVE,0.317,v1.8
T00045767,none,APPROVE,0.397,v2.0
T00045768,velocity,APPROVE,0.2685,v2.0
T00045769,none,APPROVE,0.2292,v2.0
T00045770,velocity,APPROVE,0.1721,v1.8
T00045771,amount_spike,APPROVE,0.1753,v1.8
T00045772,watchlist,APPROVE,0.0861,v1.8
T00045773,watchlist,APPROVE,0.0793,v2.0
T00045774,new_device,APPROVE,0.4888,v2.0
T00045775,amount_spike,APPROVE,0.0,v2.0
T00045776,none,APPROVE,0.1536,v2.0
T00045777,new_device,APPROVE,0.4815,v2.0
T00045778,none,APPROVE,0.646,v1.8
T00045779,new_device,APPROVE,0.6764,v1.8
T00045780,velocity,APPROVE,0.539,v1.8
T00045781,geo_mismatch,APPROVE,0.5398,v2.0
T00045782,new_device,APPROVE,0.3938,v2.0
T00045783,geo_mismatch,APPROVE,0.2977,v1.8
T00045784,new_device,APPROVE,0.1746,v1.8
T00045785,none,APPROVE,0.2656,v2.0
T00045786,none,APPROVE,0.5409,v2.0
T00045787,watchlist,DECLINE,0.2618,v2.0
T00045788,none,APPROVE,0.4604,v2.0
T00045789,geo_mismatch,APPROVE,0.3937,v1.8
T00045790,none,APPROVE,0.3519,v2.0
T00045791,watchlist,APPROVE,0.4168,v1.8
T00045792,watchlist,APPROVE,0.643,v2.0
T00045793,none,APPROVE,0.2408,v2.0
T00045794,new_device,APPROVE,0.135,v1.8
T00045795,none,APPROVE,0.6505,v1.8
T00045796,none,APPROVE,0.1628,v1.8
T00045797,watchlist,APPROVE,0.4082,v2.0
T00045798,geo_mismatch,APPROVE,0.0,v2.0
T00045799,amount_spike,APPROVE,0.4475,v1.8
T00045800,new_device,APPROVE,0.561,v1.8
T00045801,new_device,APPROVE,0.4195,v2.0
T00045803,velocity,APPROVE,0.1118,v1.8
T00045804,velocity,APPROVE,0.0635,v1.8
T00045805,amount_spike,APPROVE,0.3748,v1.8
T00045806,velocity,APPROVE,0.3082,v1.8
T00045807,geo_mismatch,APPROVE,0.6223,v2.0
T00045808,none,APPROVE,0.0379,v1.8
T00045809,amount_spike,APPROVE,0.2618,v2.0
T00045810,new_device,APPROVE,0.1365,v2.0
T00045811,new_device,APPROVE,0.2666,v1.8
T00045812,amount_spike,APPROVE,0.6289,v1.8
T00045813,none,APPROVE,0.5749,v2.0
T00045814,watchlist,APPROVE,0.3417,v1.8
T00045815,geo_mismatch,APPROVE,0.0,v2.0
T00045816,none,APPROVE,0.6232,v1.8
T00045817,none,REVIEW,0.9124,v1.8
T00045818,amount_spike,APPROVE,0.523,v2.0
T00045819,geo_mismatch,APPROVE,0.2491,v1.8
T00045820,velocity,APPROVE,0.2734,v2.0
T00045821,watchlist,APPROVE,0.4127,v2.0
T00045822,new_device,APPROVE,0.348,v2.0
T00045823,geo_mismatch,APPROVE,0.3601,v1.8
T00045824,new_device,APPROVE,0.2185,v2.0
T00045825,none,REVIEW,0.9473,v1.8
T00045826,geo_mismatch,APPROVE,0.2357,v1.8
T00045827,velocity,APPROVE,0.5258,v1.8
T00045828,amount_spike,APPROVE,0.1819,v1.8
T00045829,none,APPROVE,0.4814,v2.0
T00045830,geo_mismatch,APPROVE,0.3851,v2.0
T00045831,new_device,APPROVE,0.1683,v2.0
T00045832,new_device,APPROVE,0.5543,v2.0
T00045833,watchlist,APPROVE,0.4977,v1.8
T00045834,amount_spike,APPROVE,0.8376,v1.8
T00045835,new_device,APPROVE,0.6884,v2.0
T00045836,new_device,APPROVE,0.1146,v1.8
T00045837,watchlist,APPROVE,0.4548,v1.8
T00045838,new_device,APPROVE,0.5791,v2.0
T00045839,new_device,APPROVE,0.741,v1.8
T00045840,velocity,APPROVE,0.5392,v2.0
T00045841,none,APPROVE,0.3371,v1.8
T00045843,watchlist,APPROVE,0.1012,v1.8
T00045844,velocity,APPROVE,0.2322,v2.0
T00045845,new_device,APPROVE,0.0984,v2.0
T00045846,velocity,APPROVE,0.1297,v2.0
T00045847,geo_mismatch,APPROVE,0.166,v2.0
T00045848,amount_spike,APPROVE,0.1077,v2.0
T00045849,watchlist,APPROVE,0.7296,v1.8
T00045850,new_device,APPROVE,0.4663,v2.0
T00045851,none,APPROVE,0.3571,v1.8
T00045852,amount_spike,APPROVE,0.1255,v1.8
T00045853,velocity,APPROVE,0.2806,v1.8
T00045854,none,DECLINE,0.1227,v2.0
T00045855,velocity,APPROVE,0.502,v1.8
T00045856,none,APPROVE,0.706,v2.0
T00045857,amount_spike,APPROVE,0.0135,v1.8
T00045858,geo_mismatch,REVIEW,0.8598,v1.8
T00045859,amount_spike,APPROVE,0.4721,v2.0
T00045860,new_device,APPROVE,0.0086,v2.0
T00045861,none,APPROVE,0.5432,v2.0
T00045862,new_device,DECLINE,0.5892,v2.0
T00045863,none,APPROVE,0.1984,v1.8
T00045864,none,APPROVE,0.8638,v2.0
T00045865,amount_spike,APPROVE,0.6854,v2.0
T00045866,new_device,APPROVE,0.0449,v1.8
T00045867,none,DECLINE,0.7934,v2.0
T00045868,velocity,APPROVE,0.4446,v1.8
T00045869,geo_mismatch,APPROVE,0.4796,v1.8
T00045870,velocity,APPROVE,0.0,v1.8
T00045871,new_device,APPROVE,0.7031,v1.8
T00045872,watchlist,APPROVE,0.1671,v2.0
T00045873,velocity,APPROVE,0.0267,v2.0
T00045874,amount_spike,APPROVE,0.6331,v1.8
T00045875,none,APPROVE,0.2754,v2.0
T00045876,velocity,APPROVE,0.366,v1.8
T00045877,none,APPROVE,0.0,v2.0
T00045878,new_device,APPROVE,0.326,v1.8
T00045879,amount_spike,APPROVE,0.2729,v1.8
T00045880,none,APPROVE,0.3165,v2.0
T00045881,new_device,APPROVE,0.0899,v2.0
T00045882,amount_spike,APPROVE,0.3709,v2.0
T00045883,new_device,APPROVE,0.441,v1.8
T00045884,amount_spike,APPROVE,0.1258,v1.8
T00045885,watchlist,APPROVE,0.8469,v1.8
T00045886,none,APPROVE,0.3679,v2.0
T00045887,none,APPROVE,0.4044,v2.0
T00045888,none,APPROVE,0.2571,v1.8
T00045889,watchlist,APPROVE,0.449,v2.0
T00045890,velocity,APPROVE,0.2486,v2.0
T00045891,velocity,APPROVE,0.8291,v2.0
T00045893,none,APPROVE,0.2546,v1.8
T00045894,geo_mismatch,APPROVE,0.3764,v2.0
T00045895,none,APPROVE,0.4193,v1.8
T00045896,new_device,APPROVE,0.0442,v1.8
T00045897,amount_spike,APPROVE,0.1613,v2.0
T00045898,none,APPROVE,0.2114,v2.0
T00045899,geo_mismatch,APPROVE,0.2854,v2.0
T00045900,amount_spike,APPROVE,0.7886,v2.0
T00045901,new_device,APPROVE,0.3423,v2.0
T00045903,amount_spike,APPROVE,0.4045,v1.8
T00045904,velocity,APPROVE,0.2999,v2.0
T00045905,none,REVIEW,0.9983,v2.0
T00045906,new_device,APPROVE,0.4353,v2.0
T00045907,watchlist,DECLINE,0.3545,v2.0
T00045908,watchlist,APPROVE,0.1605,v1.8
T00045909,amount_spike,APPROVE,0.3192,v1.8
T00045910,velocity,APPROVE,0.3794,v2.0
T00045911,velocity,DECLINE,0.3475,v1.8
T00045912,none,APPROVE,0.7869,v2.0
T00045913,amount_spike,APPROVE,0.6552,v2.0
T00045914,amount_spike,APPROVE,0.0987,v2.0
T00045915,new_device,APPROVE,0.0745,v2.0
T00045916,watchlist,DECLINE,0.3478,v2.0
T00045917,new_device,APPROVE,0.3369,v1.8
T00045918,geo_mismatch,APPROVE,0.6985,v2.0
T00045919,none,APPROVE,0.6917,v1.8
T00045920,none,APPROVE,0.3106,v1.8
T00045922,watchlist,APPROVE,0.5401,v2.0
T00045923,velocity,APPROVE,0.0402,v1.8
T00045924,velocity,APPROVE,0.7041,v2.0
T00045925,none,DECLINE,0.0,v2.0
T00045926,geo_mismatch,APPROVE,0.2539,v1.8
T00045927,velocity,APPROVE,0.2426,v1.8
T00045928,amount_spike,DECLINE,0.8493,v1.8
T00045929,amount_spike,APPROVE,0.5765,v2.0
T00045931,new_device,APPROVE,0.032,v2.0
T00045932,none,APPROVE,0.4037,v2.0
T00045933,amount_spike,APPROVE,0.0,v2.0
T00045934,new_device,APPROVE,0.0859,v1.8
T00045935,none,APPROVE,0.5135,v2.0
T00045936,watchlist,APPROVE,0.2111,v2.0
T00045937,none,APPROVE,0.4293,v1.8
T00045938,velocity,APPROVE,0.4206,v2.0
T00045939,new_device,APPROVE,1.0,v2.0
T00045940,velocity,APPROVE,0.1175,v2.0
T00045941,velocity,APPROVE,0.2828,v2.0
T00045942,velocity,DECLINE,1.35,v1.8
T00045943,velocity,APPROVE,0.5604,v1.8
T00045944,new_device,APPROVE,0.5375,v2.0
T00045945,none,APPROVE,0.143,v2.0
T00045946,amount_spike,APPROVE,0.0848,v1.8
T00045948,amount_spike,APPROVE,0.6831,v1.8
T00045949,geo_mismatch,APPROVE,0.1519,v2.0
T00045950,none,APPROVE,0.0,v1.8
T00045951,none,APPROVE,0.0794,v2.0
T00045952,velocity,APPROVE,0.1541,v1.8
T00045953,geo_mismatch,APPROVE,0.3347,v2.0
T00045954,none,APPROVE,0.0,v1.8
T00045955,watchlist,APPROVE,0.555,v1.8
T00045956,new_device,APPROVE,0.2048,v2.0
T00045957,watchlist,APPROVE,0.5221,v1.8
T00045958,velocity,DECLINE,0.5282,v2.0
T00045960,none,APPROVE,0.2336,v1.8
T00045961,none,APPROVE,0.31,v2.0
T00045962,new_device,APPROVE,0.2158,v1.8
T00045963,new_device,APPROVE,0.3084,v2.0
T00045964,amount_spike,APPROVE,0.4428,v2.0
T00045965,geo_mismatch,APPROVE,0.2993,v1.8
T00045966,none,APPROVE,0.8143,v1.8
T00045967,watchlist,APPROVE,0.3994,v2.0
T00045968,new_device,APPROVE,0.2784,v2.0
T00045969,none,APPROVE,0.3134,v1.8
T00045970,watchlist,APPROVE,0.301,v2.0
T00045971,velocity,APPROVE,0.206,v1.8
T00045972,none,APPROVE,0.0,v2.0
T00045973,watchlist,APPROVE,0.7766,v1.8
T00045974,new_device,APPROVE,0.2445,v1.8
T00045975,none,APPROVE,0.532,v2.0
T00045976,none,APPROVE,0.0,v1.8
T00045977,new_device,APPROVE,0.1186,v1.8
T00045978,velocity,APPROVE,0.148,v2.0
T00045979,new_device,APPROVE,0.2402,v2.0
T00045980,geo_mismatch,APPROVE,0.6491,v2.0
T00045981,geo_mismatch,APPROVE,0.2871,v2.0
T00045982,new_device,APPROVE,0.7004,v1.8
T00045983,amount_spike,APPROVE,0.632,v2.0
T00045984,geo_mismatch,APPROVE,0.8159,v1.8
T00045985,amount_spike,APPROVE,0.1755,v1.8
T00045986,none,APPROVE,0.159,v2.0
T00045987,none,APPROVE,0.2432,v2.0
T00045988,geo_mismatch,APPROVE,0.4431,v2.0
T00045989,none,APPROVE,0.3414,v2.0
T00045990,none,APPROVE,0.3758,v1.8
T00045991,none,APPROVE,0.639,v2.0
T00045992,none,APPROVE,0.7208,v2.0
T00045993,geo_mismatch,APPROVE,0.3512,v2.0
T00045994,none,APPROVE,0.3078,v2.0
T00045995,none,APPROVE,0.3699,v2.0
T00045996,velocity,APPROVE,0.2828,v2.0
T00045997,geo_mismatch,APPROVE,0.1664,v1.8
T00045998,velocity,APPROVE,0.4862,v2.0
T00045999,none,APPROVE,0.4129,v2.0
T00046000,amount_spike,APPROVE,0.6089,v1.8
T00046001,none,APPROVE,0.3172,v2.0
T00046002,velocity,APPROVE,0.2937,v2.0
T00046003,new_device,APPROVE,0.486,v2.0
T00046004,none,APPROVE,0.5582,v1.8
T00046005,velocity,APPROVE,0.1976,v1.8
T00046006,amount_spike,APPROVE,0.8628,v2.0
